0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
681792,Harvard University,GH,urn:lsid:biocol.org:col:15631,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d433accf-3440-42da-9027-7c096673b0a0,00587531,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Hieracium aurantiacum,L.,Hieracium,aurantiacum,,,,,,,,,,E. F. Williams; ,,1896-07-04,1896,7,4,,,"July 4, 1896",,,,,,,,,,,,,,,,United States of America,Massachusetts,,,Barnstable Town,,,,,,,,,,,,,,,,,,,,,Lian,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:d88e641e-bcf4-4afc-a79c-a328ded1babf,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=681792
681793,Harvard University,NEBC,urn:lsid:biocol.org:col:15868,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a054649c-90e2-4055-8619-9eec8c3fb80a,00587532,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Hieracium aurantiacum,L.,Hieracium,aurantiacum,,,,,,,,,,E. F. Williams; ,,1896-07-04,1896,7,4,,,July 4 1896,,,,,,,,,,,,,,,,United States of America,Massachusetts,,,Barnstable Town,,,,,,,,,,,,,,,,,,,,,Lian,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:4aeda567-2677-4266-b1bd-54091d6b90c4,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=681793
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
1037569,Harvard University,GH,urn:lsid:biocol.org:col:15631,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/94f77ea5-a4c8-44d3-9437-3ac9ac0258f8,00359803,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Mikania scandens,(L.) Willd.,Mikania,scandens,,,,,,,,,,E. F. Williams; ,,1896-08-23,1896,8,23,,,"Aug. 23, 1896",,,,,,,,,,,,,,,,United States of America,Massachusetts,,,Stony Brook Reservation,,,,,,,,,,,,,,,,,,,,,rebecca,2015-09-03 16:17:11,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:31086db4-fb3f-4a0f-89b0-406137a5207e,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1037569
1037570,Harvard University,NEBC,urn:lsid:biocol.org:col:15868,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ae648add-a6c2-4856-a20e-0aac640fa21e,00359802,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Mikania scandens,(L.) Willd.,Mikania,scandens,,,,,,,,,,E. F. Williams; ,,1896-08-23,1896,8,23,,,"Aug. 23, 1896",,,,,,,,,,,,,,,,United States of America,Massachusetts,,,Stony Brook Reservation,,,,,,,,,,,,,,,,,,,,,rebecca,2015-09-03 16:17:11,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:c41d238a-a039-4bf8-a878-a562ee077c11,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1037570
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
1046255,Harvard University,GH,urn:lsid:biocol.org:col:15631,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/863468df-5cce-44c4-bce1-bed4f01a3029,01031133,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Symphyotrichum novi-belgii,(L.) G.L. Nesom,Symphyotrichum,novi-belgii,,,,,,,,,,E. F. Williams; ,,1896-08-08,1896,8,8,,,8 Aug 1896,,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Sargents,,,,,,,,,,,,,,,,,,,,,rebecca,2015-09-17 17:41:46,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:b7a7bb30-746d-4f1a-9429-4239cd93d684,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1046255
1046246,Harvard University,NEBC,urn:lsid:biocol.org:col:15868,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/90501afb-1405-4088-b0d3-0c3a0c814835,01031124,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Symphyotrichum novi-belgii,(L.) G.L. Nesom,Symphyotrichum,novi-belgii,,,,,,,,,,E. F. Williams; ,,1896-08-08,1896,8,8,,,"Aug. 8, 1896",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Sargents,,,,,,,,,,,,,,,,,,,,,rebecca,2015-09-17 17:41:46,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:8543cb9f-0d84-47b8-81bb-a9131820c681,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1046246
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
776884,Harvard University,GH,urn:lsid:biocol.org:col:15631,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/32a8aa8c-40f1-4288-9467-de3be085de63,00725922,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Omalotheca supina,(L.) DC.,Omalotheca,supina,,,,,,,,,,E. Faxon; C. E. Faxon,,1896-08-07,1896,8,7,,,"Aug. 7, 1896",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Mount Washington,,,,,,,,,,,,,,,,,,,,,Lian,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:41d6ba13-c85b-4ebd-8c80-3cdd81d7455e,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=776884
776863,Harvard University,NEBC,urn:lsid:biocol.org:col:15868,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/963ce627-3e70-48ce-969a-a2ace4dcf053,00725899,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Omalotheca supina,(L.) DC.,Omalotheca,supina,,,,,,,,,,E. Faxon; C. E. Faxon,,1896-08-07,1896,8,7,,,"Aug. 7, 1896",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Mount Washington,,,,,,,,,,,,,,,,,,,,,Lian,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:8b745794-a74c-4007-8eeb-2adda00ea013,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=776863
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
1046251,Harvard University,GH,urn:lsid:biocol.org:col:15631,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4c9402ba-d66c-42ad-bc98-7c7c6eb81250,01031129,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Symphyotrichum novi-belgii,(L.) G.L. Nesom,Symphyotrichum,novi-belgii,,,,,,,,,,E. Faxon; C. E. Faxon,,1896-08-08,1896,8,8,,,"Aug. 8, 1896",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Sargents,,,,,,,,,,,,,,,,,,,,,rebecca,2015-09-17 17:41:46,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:1553e196-c29f-48cb-8538-95f3cb657b24,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1046251
1046245,Harvard University,NEBC,urn:lsid:biocol.org:col:15868,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/48d70e1f-0cea-4a52-ba84-62a70c7e864b,01031123,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Symphyotrichum novi-belgii,(L.) G.L. Nesom,Symphyotrichum,novi-belgii,,,,,,,,,,E. Faxon; C. E. Faxon,,1896-08-08,1896,8,8,,,"Aug. 8, 1896",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Sargents,,,,,,,,,,,,,,,,,,,,,rebecca,2015-09-17 17:41:46,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:0743dc3d-3211-486f-945e-b44208260613,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1046245
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
603516,Harvard University,GH,eb3178a3-865c-4150-ae34-837bdec102ae,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/86a9649a-168f-461e-ba0f-3e28fc314669,00502496,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Nabalus boottii,DC.,Nabalus,boottii,,,,,,,,,,Wm. F. Flint; J. H. Huntington,,1876-08-31,1876,8,31,,,"June 26 - August 31, 1876",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Mt. Washington,,,,,,,,,,,,,,,,,,,,,Lian,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:1ae22a2e-5959-43da-8c1d-25f996f09dcb,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=603516
603508,Harvard University,NEBC,782226d7-6541-4570-8ff3-94d78e43e8f1,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/de71c010-c877-48f3-96c8-c269904cee77,00502486,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Nabalus boottii,DC.,Nabalus,boottii,,,,,,,,,,Wm. F. Flint; J. H. Huntington,,1876-08-31,1876,8,31,,,"June 26 - August 31, 1876",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,Mt. Washington,,,,,,,,,,,,,,,,,,,,,Lian,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:dc1e2f41-f6ee-4bef-beb9-851e5a354fc5,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=603508
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
682989,Harvard University,GH,urn:lsid:biocol.org:col:15631,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d6932208-d431-4267-aaa7-f27deaee3262,00535865,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Erigeron philadelphicus,L.,Erigeron,philadelphicus,,,,,,,,,,E. Faxon; C. E. Faxon,,1880-07-01,1880,7,1,,,July 1 1880,,,,,,,,,,,,,,,,United States of America,New Hampshire,,,White Mountains,,,,,,,,,,,,,,,,,,,,,ella,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 President and Fellows of Harvard College,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:3f90cd40-3032-4319-bdf0-5f1c573291db,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=682989
682990,Harvard University,NEBC,urn:lsid:biocol.org:col:15868,PreservedSpecimen,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/06b0ee25-a481-4494-aa00-44feb0e5c446,00535866,,Chlorobionta,Charophyta,Equisetopsida,Asterales,Asteraceae,Erigeron philadelphicus,L.,Erigeron,philadelphicus,,,,,,,,,,E. Faxon; C. E. Faxon,,1880-07-01,1880,7,1,,,"July 1, 1880",,,,,,,,,,,,,,,,United States of America,New Hampshire,,,White Mountains,,,,,,,,,,,,,,,,,,,,,ella,2015-06-10 22:05:32,http://creativecommons.org/licenses/by-nc-sa/3.0/,© 2012 - 2014 New England Botanical Club,http://kiki.huh.harvard.edu/databases/addenda.html#policy,urn:uuid:1dedd978-27f8-4f8b-9d05-4995a12d0046,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=682990
Possible duplications:,institutionCode,collectionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
